index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
172304,Rajasthan,JHUNJHUNU,2003,Whole Year ,Dry chillies,354,352
172305,Rajasthan,JHUNJHUNU,2003,Whole Year ,Garlic,386,772
172306,Rajasthan,JHUNJHUNU,2003,Whole Year ,Guar seed,53019,
172307,Rajasthan,JHUNJHUNU,2003,Whole Year ,Mango,2,0
172308,Rajasthan,JHUNJHUNU,2003,Whole Year ,Oilseeds total,1,0
172309,Rajasthan,JHUNJHUNU,2003,Whole Year ,Onion,1440,26838
172310,Rajasthan,JHUNJHUNU,2003,Whole Year ,Other Fresh Fruits,164,0
172311,Rajasthan,JHUNJHUNU,2003,Whole Year ,other oilseeds,3405,3193
172312,Rajasthan,JHUNJHUNU,2003,Whole Year ,Other Vegetables,395,0
172313,Rajasthan,JHUNJHUNU,2003,Whole Year ,Papaya,1,1
172314,Rajasthan,JHUNJHUNU,2003,Whole Year ,Pome Fruit,1,0
172315,Rajasthan,JHUNJHUNU,2003,Whole Year ,Potato,1,4
172316,Rajasthan,JHUNJHUNU,2003,Whole Year ,Sannhamp,14,14
172317,Rajasthan,JHUNJHUNU,2003,Whole Year ,Tobacco,69,
172318,Rajasthan,JHUNJHUNU,2003,Whole Year ,Water Melon,3,0
172319,Rajasthan,JHUNJHUNU,2004,Kharif     ,Arhar/Tur,1,
172320,Rajasthan,JHUNJHUNU,2004,Kharif     ,Bajra,266325,206615
172321,Rajasthan,JHUNJHUNU,2004,Kharif     ,Castor seed,56,37
172322,Rajasthan,JHUNJHUNU,2004,Kharif     ,Cotton(lint),1370,2394
172323,Rajasthan,JHUNJHUNU,2004,Kharif     ,Groundnut,1658,2570
172324,Rajasthan,JHUNJHUNU,2004,Kharif     ,Jowar,28,13
172325,Rajasthan,JHUNJHUNU,2004,Kharif     ,Moong(Green Gram),23691,9268
172326,Rajasthan,JHUNJHUNU,2004,Kharif     ,Moth,1131,148
172327,Rajasthan,JHUNJHUNU,2004,Kharif     ,Other Kharif pulses,27059,9232
172328,Rajasthan,JHUNJHUNU,2004,Kharif     ,Sesamum,10,3
172329,Rajasthan,JHUNJHUNU,2004,Rabi       ,Barley,5498,9702
172330,Rajasthan,JHUNJHUNU,2004,Rabi       ,Gram,102226,97683
172331,Rajasthan,JHUNJHUNU,2004,Rabi       ,Other  Rabi pulses,21,
172332,Rajasthan,JHUNJHUNU,2004,Rabi       ,Peas & beans (Pulses),98,
172333,Rajasthan,JHUNJHUNU,2004,Rabi       ,Rapeseed &Mustard,113844,104130
172334,Rajasthan,JHUNJHUNU,2004,Rabi       ,Wheat,59680,158612
172335,Rajasthan,JHUNJHUNU,2004,Whole Year ,Coriander,2,2
172336,Rajasthan,JHUNJHUNU,2004,Whole Year ,Dry chillies,345,345
172337,Rajasthan,JHUNJHUNU,2004,Whole Year ,Garlic,399,780
172338,Rajasthan,JHUNJHUNU,2004,Whole Year ,Guar seed,54237,35616
172339,Rajasthan,JHUNJHUNU,2004,Whole Year ,Onion,1692,2900
172340,Rajasthan,JHUNJHUNU,2004,Whole Year ,Potato,2,1
172341,Rajasthan,JHUNJHUNU,2004,Whole Year ,Sannhamp,2,
172342,Rajasthan,JHUNJHUNU,2004,Whole Year ,Sweet potato,33,99
172343,Rajasthan,JHUNJHUNU,2004,Whole Year ,Tobacco,47,180
172344,Rajasthan,JHUNJHUNU,2005,Kharif     ,Bajra,274019,133040
172345,Rajasthan,JHUNJHUNU,2005,Kharif     ,Castor seed,485,231
172346,Rajasthan,JHUNJHUNU,2005,Kharif     ,Cotton(lint),976,1823
172347,Rajasthan,JHUNJHUNU,2005,Kharif     ,Groundnut,3530,5459
172348,Rajasthan,JHUNJHUNU,2005,Kharif     ,Jowar,7,2
172349,Rajasthan,JHUNJHUNU,2005,Kharif     ,Maize,1,1
172350,Rajasthan,JHUNJHUNU,2005,Kharif     ,Moong(Green Gram),27498,9796
172351,Rajasthan,JHUNJHUNU,2005,Kharif     ,Moth,961,117
172352,Rajasthan,JHUNJHUNU,2005,Kharif     ,Other Kharif pulses,29493,6970
172353,Rajasthan,JHUNJHUNU,2005,Kharif     ,Sesamum,67,10
172354,Rajasthan,JHUNJHUNU,2005,Kharif     ,Sunflower,2,20
172355,Rajasthan,JHUNJHUNU,2005,Rabi       ,Barley,8565,15174
172356,Rajasthan,JHUNJHUNU,2005,Rabi       ,Gram,80546,62090
172357,Rajasthan,JHUNJHUNU,2005,Rabi       ,Linseed,1,1
172358,Rajasthan,JHUNJHUNU,2005,Rabi       ,Rapeseed &Mustard,113116,118582
172359,Rajasthan,JHUNJHUNU,2005,Rabi       ,Wheat,69708,211993
172360,Rajasthan,JHUNJHUNU,2005,Whole Year ,Coriander,6,6
172361,Rajasthan,JHUNJHUNU,2005,Whole Year ,Dry chillies,346,1384
172362,Rajasthan,JHUNJHUNU,2005,Whole Year ,Garlic,291,582
172363,Rajasthan,JHUNJHUNU,2005,Whole Year ,Guar seed,65427,18235
172364,Rajasthan,JHUNJHUNU,2005,Whole Year ,Onion,1968,31170
172365,Rajasthan,JHUNJHUNU,2005,Whole Year ,Potato,3,3
172366,Rajasthan,JHUNJHUNU,2005,Whole Year ,Sannhamp,22,
172367,Rajasthan,JHUNJHUNU,2005,Whole Year ,Sweet potato,3,6
172368,Rajasthan,JHUNJHUNU,2005,Whole Year ,Tobacco,36,180
172369,Rajasthan,JHUNJHUNU,2006,Kharif     ,Bajra,283726,231097
172370,Rajasthan,JHUNJHUNU,2006,Kharif     ,Castor seed,144,70
172371,Rajasthan,JHUNJHUNU,2006,Kharif     ,Cotton(lint),381,138
172372,Rajasthan,JHUNJHUNU,2006,Kharif     ,Groundnut,3546,4629
172373,Rajasthan,JHUNJHUNU,2006,Kharif     ,Jowar,10,5
172374,Rajasthan,JHUNJHUNU,2006,Kharif     ,Maize,2,2
172375,Rajasthan,JHUNJHUNU,2006,Kharif     ,Moong(Green Gram),23540,5041
172376,Rajasthan,JHUNJHUNU,2006,Kharif     ,Moth,960,84
172377,Rajasthan,JHUNJHUNU,2006,Kharif     ,Other Kharif pulses,25504,8600
172378,Rajasthan,JHUNJHUNU,2006,Kharif     ,Sesamum,118,38
172379,Rajasthan,JHUNJHUNU,2006,Kharif     ,Sunflower,1,1
172380,Rajasthan,JHUNJHUNU,2006,Rabi       ,Barley,8038,21777
172381,Rajasthan,JHUNJHUNU,2006,Rabi       ,Gram,64851,74254
172382,Rajasthan,JHUNJHUNU,2006,Rabi       ,Rapeseed &Mustard,112169,149159
172383,Rajasthan,JHUNJHUNU,2006,Rabi       ,Sunflower,1,1
172384,Rajasthan,JHUNJHUNU,2006,Rabi       ,Wheat,68350,241932
172385,Rajasthan,JHUNJHUNU,2006,Whole Year ,Coriander,7,8
172386,Rajasthan,JHUNJHUNU,2006,Whole Year ,Dry chillies,333,68
172387,Rajasthan,JHUNJHUNU,2006,Whole Year ,Garlic,333,666
172388,Rajasthan,JHUNJHUNU,2006,Whole Year ,Guar seed,61228,11525
172389,Rajasthan,JHUNJHUNU,2006,Whole Year ,Onion,1653,27876
172390,Rajasthan,JHUNJHUNU,2006,Whole Year ,Potato,5,10
172391,Rajasthan,JHUNJHUNU,2006,Whole Year ,Sannhamp,1,1
172392,Rajasthan,JHUNJHUNU,2006,Whole Year ,Sweet potato,5,10
172393,Rajasthan,JHUNJHUNU,2006,Whole Year ,Tobacco,27,135
172394,Rajasthan,JHUNJHUNU,2007,Kharif     ,Bajra,285735,243817
172395,Rajasthan,JHUNJHUNU,2007,Kharif     ,Castor seed,28,14
172396,Rajasthan,JHUNJHUNU,2007,Kharif     ,Cotton(lint),34,13
172397,Rajasthan,JHUNJHUNU,2007,Kharif     ,Groundnut,2456,3553
172398,Rajasthan,JHUNJHUNU,2007,Kharif     ,Jowar,11,7
172399,Rajasthan,JHUNJHUNU,2007,Kharif     ,Maize,1,2
172400,Rajasthan,JHUNJHUNU,2007,Kharif     ,Moong(Green Gram),17511,3346
172401,Rajasthan,JHUNJHUNU,2007,Kharif     ,Moth,1921,348
172402,Rajasthan,JHUNJHUNU,2007,Kharif     ,Other Kharif pulses,24778,7359
172403,Rajasthan,JHUNJHUNU,2007,Kharif     ,Sesamum,95,38
172404,Rajasthan,JHUNJHUNU,2007,Rabi       ,Barley,11340,26419
172405,Rajasthan,JHUNJHUNU,2007,Rabi       ,Gram,68767,50264
172406,Rajasthan,JHUNJHUNU,2007,Rabi       ,other oilseeds,77,19
172407,Rajasthan,JHUNJHUNU,2007,Rabi       ,Peas & beans (Pulses),127,166
172408,Rajasthan,JHUNJHUNU,2007,Rabi       ,Rapeseed &Mustard,75302,54078
172409,Rajasthan,JHUNJHUNU,2007,Rabi       ,Wheat,75906,211838
172410,Rajasthan,JHUNJHUNU,2007,Whole Year ,Coriander,6,5
172411,Rajasthan,JHUNJHUNU,2007,Whole Year ,Dry chillies,372,372
172412,Rajasthan,JHUNJHUNU,2007,Whole Year ,Garlic,472,544
172413,Rajasthan,JHUNJHUNU,2007,Whole Year ,Guar seed,68196,15327
172414,Rajasthan,JHUNJHUNU,2007,Whole Year ,Onion,1955,39100
172415,Rajasthan,JHUNJHUNU,2007,Whole Year ,Potato,10,20
172416,Rajasthan,JHUNJHUNU,2007,Whole Year ,Sannhamp,3,3
172417,Rajasthan,JHUNJHUNU,2007,Whole Year ,Sweet potato,9,18
172418,Rajasthan,JHUNJHUNU,2007,Whole Year ,Tobacco,38,190
172419,Rajasthan,JHUNJHUNU,2008,Kharif     ,Bajra,279816,329619
172420,Rajasthan,JHUNJHUNU,2008,Kharif     ,Castor seed,48,22
172421,Rajasthan,JHUNJHUNU,2008,Kharif     ,Cotton(lint),17,7
172422,Rajasthan,JHUNJHUNU,2008,Kharif     ,Groundnut,1724,2884
172423,Rajasthan,JHUNJHUNU,2008,Kharif     ,Jowar,23,13
172424,Rajasthan,JHUNJHUNU,2008,Kharif     ,Maize,1,2
172425,Rajasthan,JHUNJHUNU,2008,Kharif     ,Moong(Green Gram),17336,9176
172426,Rajasthan,JHUNJHUNU,2008,Kharif     ,Moth,2003,557
172427,Rajasthan,JHUNJHUNU,2008,Kharif     ,Other Kharif pulses,23655,13869
172428,Rajasthan,JHUNJHUNU,2008,Kharif     ,Sesamum,190,56
172429,Rajasthan,JHUNJHUNU,2008,Rabi       ,Barley,10913,34498
172430,Rajasthan,JHUNJHUNU,2008,Rabi       ,Gram,76098,85409
172431,Rajasthan,JHUNJHUNU,2008,Rabi       ,other oilseeds,116,40
172432,Rajasthan,JHUNJHUNU,2008,Rabi       ,Peas & beans (Pulses),61,122
172433,Rajasthan,JHUNJHUNU,2008,Rabi       ,Rapeseed &Mustard,83496,118970
172434,Rajasthan,JHUNJHUNU,2008,Rabi       ,Wheat,71814,253157
172435,Rajasthan,JHUNJHUNU,2008,Whole Year ,Coriander,9,10
172436,Rajasthan,JHUNJHUNU,2008,Whole Year ,Dry chillies,599,599
172437,Rajasthan,JHUNJHUNU,2008,Whole Year ,Garlic,426,852
172438,Rajasthan,JHUNJHUNU,2008,Whole Year ,Guar seed,72680,15032
172439,Rajasthan,JHUNJHUNU,2008,Whole Year ,Onion,1710,28312
172440,Rajasthan,JHUNJHUNU,2008,Whole Year ,Potato,2,4
172441,Rajasthan,JHUNJHUNU,2008,Whole Year ,Sannhamp,3,1
172442,Rajasthan,JHUNJHUNU,2008,Whole Year ,Sweet potato,10,
172443,Rajasthan,JHUNJHUNU,2008,Whole Year ,Tobacco,21,105
172444,Rajasthan,JHUNJHUNU,2009,Kharif     ,Arhar/Tur,1,
172445,Rajasthan,JHUNJHUNU,2009,Kharif     ,Bajra,263704,108403
172446,Rajasthan,JHUNJHUNU,2009,Kharif     ,Castor seed,61,8
172447,Rajasthan,JHUNJHUNU,2009,Kharif     ,Cotton(lint),31,11
172448,Rajasthan,JHUNJHUNU,2009,Kharif     ,Groundnut,1555,2281
172449,Rajasthan,JHUNJHUNU,2009,Kharif     ,Jowar,4,1
172450,Rajasthan,JHUNJHUNU,2009,Kharif     ,Maize,2,2
172451,Rajasthan,JHUNJHUNU,2009,Kharif     ,Moong(Green Gram),15116,1770
172452,Rajasthan,JHUNJHUNU,2009,Kharif     ,Moth,2129,30
172453,Rajasthan,JHUNJHUNU,2009,Kharif     ,Other Kharif pulses,29347,4711
172454,Rajasthan,JHUNJHUNU,2009,Kharif     ,Sesamum,118,19
172455,Rajasthan,JHUNJHUNU,2009,Rabi       ,Barley,11578,35300
172456,Rajasthan,JHUNJHUNU,2009,Rabi       ,Gram,55499,49103
172457,Rajasthan,JHUNJHUNU,2009,Rabi       ,other oilseeds,82,34
172458,Rajasthan,JHUNJHUNU,2009,Rabi       ,Rapeseed &Mustard,78412,101985
172459,Rajasthan,JHUNJHUNU,2009,Rabi       ,Wheat,79516,257934
172460,Rajasthan,JHUNJHUNU,2009,Whole Year ,Coriander,4,5
172461,Rajasthan,JHUNJHUNU,2009,Whole Year ,Dry chillies,419,46
172462,Rajasthan,JHUNJHUNU,2009,Whole Year ,Garlic,475,950
172463,Rajasthan,JHUNJHUNU,2009,Whole Year ,Guar seed,60244,1489
172464,Rajasthan,JHUNJHUNU,2009,Whole Year ,Onion,2636,29840
172465,Rajasthan,JHUNJHUNU,2009,Whole Year ,Potato,3,6
172466,Rajasthan,JHUNJHUNU,2009,Whole Year ,Sannhamp,2,
172467,Rajasthan,JHUNJHUNU,2009,Whole Year ,Sweet potato,5,
172468,Rajasthan,JHUNJHUNU,2009,Whole Year ,Tobacco,26,130
172469,Rajasthan,JHUNJHUNU,2010,Kharif     ,Arhar/Tur,2,
172470,Rajasthan,JHUNJHUNU,2010,Kharif     ,Bajra,286095,498468
172471,Rajasthan,JHUNJHUNU,2010,Kharif     ,Castor seed,66,28
172472,Rajasthan,JHUNJHUNU,2010,Kharif     ,Cotton(lint),15,6
172473,Rajasthan,JHUNJHUNU,2010,Kharif     ,Groundnut,2041,3601
172474,Rajasthan,JHUNJHUNU,2010,Kharif     ,Jowar,9,6
172475,Rajasthan,JHUNJHUNU,2010,Kharif     ,Maize,1,2
172476,Rajasthan,JHUNJHUNU,2010,Kharif     ,Moong(Green Gram),21659,7684
172477,Rajasthan,JHUNJHUNU,2010,Kharif     ,Moth,2521,1226
172478,Rajasthan,JHUNJHUNU,2010,Kharif     ,Other Kharif pulses,31374,11293
172479,Rajasthan,JHUNJHUNU,2010,Kharif     ,Sesamum,176,72
172480,Rajasthan,JHUNJHUNU,2010,Rabi       ,Barley,12103,29100
172481,Rajasthan,JHUNJHUNU,2010,Rabi       ,Gram,129439,141812
172482,Rajasthan,JHUNJHUNU,2010,Rabi       ,Masoor,1,1
172483,Rajasthan,JHUNJHUNU,2010,Rabi       ,other oilseeds,1891,658
172484,Rajasthan,JHUNJHUNU,2010,Rabi       ,Rapeseed &Mustard,93383,126198
172485,Rajasthan,JHUNJHUNU,2010,Rabi       ,Wheat,79590,259955
172486,Rajasthan,JHUNJHUNU,2010,Whole Year ,Coriander,4,4
172487,Rajasthan,JHUNJHUNU,2010,Whole Year ,Dry chillies,363,228
172488,Rajasthan,JHUNJHUNU,2010,Whole Year ,Garlic,465,930
172489,Rajasthan,JHUNJHUNU,2010,Whole Year ,Guar seed,54795,40543
172490,Rajasthan,JHUNJHUNU,2010,Whole Year ,Onion,3433,68660
172491,Rajasthan,JHUNJHUNU,2010,Whole Year ,Potato,11,22
172492,Rajasthan,JHUNJHUNU,2010,Whole Year ,Sweet potato,6,12
172493,Rajasthan,JHUNJHUNU,2010,Whole Year ,Tobacco,51,252
172494,Rajasthan,JODHPUR,1997,Kharif     ,Bajra,616200,239400
172495,Rajasthan,JODHPUR,1997,Kharif     ,Castor seed,200,200
172496,Rajasthan,JODHPUR,1997,Kharif     ,Cotton(lint),7600,15882
172497,Rajasthan,JODHPUR,1997,Kharif     ,Groundnut,2000,2300
172498,Rajasthan,JODHPUR,1997,Kharif     ,Jowar,19900,9000
172499,Rajasthan,JODHPUR,1997,Kharif     ,Onion,2800,14000
172500,Rajasthan,JODHPUR,1997,Kharif     ,Sesamum,42000,11600
172501,Rajasthan,JODHPUR,1997,Rabi       ,Barley,200,400
172502,Rajasthan,JODHPUR,1997,Rabi       ,Gram,14900,13000
172503,Rajasthan,JODHPUR,1997,Rabi       ,Rapeseed &Mustard,83500,72500
172504,Rajasthan,JODHPUR,1997,Rabi       ,Wheat,34900,59000
172505,Rajasthan,JODHPUR,1998,Kharif     ,Bajra,511288,13294
172506,Rajasthan,JODHPUR,1998,Kharif     ,Castor seed,548,760
172507,Rajasthan,JODHPUR,1998,Kharif     ,Cotton(lint),10673,3330
172508,Rajasthan,JODHPUR,1998,Kharif     ,Groundnut,1927,2102
172509,Rajasthan,JODHPUR,1998,Kharif     ,Jowar,23371,890
172510,Rajasthan,JODHPUR,1998,Kharif     ,Maize,9,10
172511,Rajasthan,JODHPUR,1998,Kharif     ,Moong(Green Gram),70092,57
172512,Rajasthan,JODHPUR,1998,Kharif     ,Moth,133335,
172513,Rajasthan,JODHPUR,1998,Kharif     ,Other Kharif pulses,5,1
172514,Rajasthan,JODHPUR,1998,Kharif     ,Sesamum,40769,130
172515,Rajasthan,JODHPUR,1998,Rabi       ,Barley,320,632
172516,Rajasthan,JODHPUR,1998,Rabi       ,Gram,4840,3565
172517,Rajasthan,JODHPUR,1998,Rabi       ,Linseed,17,10
172518,Rajasthan,JODHPUR,1998,Rabi       ,Other  Rabi pulses,1,1
172519,Rajasthan,JODHPUR,1998,Rabi       ,Peas & beans (Pulses),264,192
172520,Rajasthan,JODHPUR,1998,Rabi       ,Rapeseed &Mustard,80028,99969
172521,Rajasthan,JODHPUR,1998,Rabi       ,Sunflower,57,6
172522,Rajasthan,JODHPUR,1998,Rabi       ,Tobacco,4,4
172523,Rajasthan,JODHPUR,1998,Rabi       ,Wheat,36017,77690
172524,Rajasthan,JODHPUR,1998,Whole Year ,Coriander,72,44
172525,Rajasthan,JODHPUR,1998,Whole Year ,Dry chillies,10516,19454
172526,Rajasthan,JODHPUR,1998,Whole Year ,Garlic,1469,742
172527,Rajasthan,JODHPUR,1998,Whole Year ,Onion,3383,16017
172528,Rajasthan,JODHPUR,1998,Whole Year ,Potato,1,1
172529,Rajasthan,JODHPUR,1998,Whole Year ,Sugarcane,1,48
172530,Rajasthan,JODHPUR,1998,Whole Year ,Sweet potato,10,8
172531,Rajasthan,JODHPUR,1999,Kharif     ,Bajra,480492,36538
172532,Rajasthan,JODHPUR,1999,Kharif     ,Castor seed,1873,1190
172533,Rajasthan,JODHPUR,1999,Kharif     ,Cotton(lint),12422,4079
172534,Rajasthan,JODHPUR,1999,Kharif     ,Groundnut,2832,2735
172535,Rajasthan,JODHPUR,1999,Kharif     ,Jowar,37948,1178
172536,Rajasthan,JODHPUR,1999,Kharif     ,Maize,6,6
172537,Rajasthan,JODHPUR,1999,Kharif     ,Moong(Green Gram),54122,3817
172538,Rajasthan,JODHPUR,1999,Kharif     ,Moth,134484,3455
172539,Rajasthan,JODHPUR,1999,Kharif     ,Other Kharif pulses,13,2
172540,Rajasthan,JODHPUR,1999,Kharif     ,Rice,5,6
172541,Rajasthan,JODHPUR,1999,Kharif     ,Sesamum,19226,343
172542,Rajasthan,JODHPUR,1999,Kharif     ,Small millets,30,0
172543,Rajasthan,JODHPUR,1999,Kharif     ,Sunflower,27,10
172544,Rajasthan,JODHPUR,1999,Rabi       ,Barley,299,604
172545,Rajasthan,JODHPUR,1999,Rabi       ,Gram,703,489
172546,Rajasthan,JODHPUR,1999,Rabi       ,Peas & beans (Pulses),173,138
172547,Rajasthan,JODHPUR,1999,Rabi       ,Rapeseed &Mustard,68153,68038
172548,Rajasthan,JODHPUR,1999,Rabi       ,Wheat,44500,55060
172549,Rajasthan,JODHPUR,1999,Whole Year ,Banana,1,
172550,Rajasthan,JODHPUR,1999,Whole Year ,Coriander,48,29
172551,Rajasthan,JODHPUR,1999,Whole Year ,Dry chillies,10666,9105
172552,Rajasthan,JODHPUR,1999,Whole Year ,Garlic,2195,1205
172553,Rajasthan,JODHPUR,1999,Whole Year ,Guar seed,196826,6137
172554,Rajasthan,JODHPUR,1999,Whole Year ,Onion,4779,35936
172555,Rajasthan,JODHPUR,1999,Whole Year ,Sweet potato,2,10
172556,Rajasthan,JODHPUR,1999,Whole Year ,Tobacco,14,14
172557,Rajasthan,JODHPUR,2000,Kharif     ,Bajra,536590,65967
172558,Rajasthan,JODHPUR,2000,Kharif     ,Castor seed,7341,4966
172559,Rajasthan,JODHPUR,2000,Kharif     ,Cotton(lint),8057,12323
172560,Rajasthan,JODHPUR,2000,Kharif     ,Groundnut,2854,2636
172561,Rajasthan,JODHPUR,2000,Kharif     ,Jowar,43045,55
172562,Rajasthan,JODHPUR,2000,Kharif     ,Maize,7,7
172563,Rajasthan,JODHPUR,2000,Kharif     ,Moong(Green Gram),58195,7262
172564,Rajasthan,JODHPUR,2000,Kharif     ,Moth,157055,9490
172565,Rajasthan,JODHPUR,2000,Kharif     ,Other Kharif pulses,230,47
172566,Rajasthan,JODHPUR,2000,Kharif     ,Sesamum,25752,719
172567,Rajasthan,JODHPUR,2000,Rabi       ,Barley,488,886
172568,Rajasthan,JODHPUR,2000,Rabi       ,Gram,381,225
172569,Rajasthan,JODHPUR,2000,Rabi       ,Peas & beans (Pulses),147,118
172570,Rajasthan,JODHPUR,2000,Rabi       ,Rapeseed &Mustard,36730,34100
172571,Rajasthan,JODHPUR,2000,Rabi       ,Wheat,46851,101724
172572,Rajasthan,JODHPUR,2000,Whole Year ,Coriander,49,29
172573,Rajasthan,JODHPUR,2000,Whole Year ,Dry chillies,9705,8735
172574,Rajasthan,JODHPUR,2000,Whole Year ,Garlic,2611,1306
172575,Rajasthan,JODHPUR,2000,Whole Year ,Guar seed,236773,14847
172576,Rajasthan,JODHPUR,2000,Whole Year ,Onion,5134,38611
172577,Rajasthan,JODHPUR,2000,Whole Year ,Sweet potato,5,3
172578,Rajasthan,JODHPUR,2001,Kharif     ,Bajra,652067,444578
172579,Rajasthan,JODHPUR,2001,Kharif     ,Castor seed,2569,2028
172580,Rajasthan,JODHPUR,2001,Kharif     ,Cotton(lint),10652,20782
172581,Rajasthan,JODHPUR,2001,Kharif     ,Groundnut,3741,4589
172582,Rajasthan,JODHPUR,2001,Kharif     ,Jowar,30624,7986
172583,Rajasthan,JODHPUR,2001,Kharif     ,Maize,9,13
172584,Rajasthan,JODHPUR,2001,Kharif     ,Moong(Green Gram),84031,23262
172585,Rajasthan,JODHPUR,2001,Kharif     ,Moth,170238,37864
172586,Rajasthan,JODHPUR,2001,Kharif     ,Other Kharif pulses,59,20
172587,Rajasthan,JODHPUR,2001,Kharif     ,Sesamum,39319,15275
172588,Rajasthan,JODHPUR,2001,Rabi       ,Barley,380,977
172589,Rajasthan,JODHPUR,2001,Rabi       ,Gram,2071,1571
172590,Rajasthan,JODHPUR,2001,Rabi       ,Peas & beans (Pulses),235,440
172591,Rajasthan,JODHPUR,2001,Rabi       ,Rapeseed &Mustard,41948,43698
172592,Rajasthan,JODHPUR,2001,Rabi       ,Wheat,38463,104487
172593,Rajasthan,JODHPUR,2001,Whole Year ,Coriander,117,70
172594,Rajasthan,JODHPUR,2001,Whole Year ,Dry chillies,10166,10166
172595,Rajasthan,JODHPUR,2001,Whole Year ,Garlic,3214,1607
172596,Rajasthan,JODHPUR,2001,Whole Year ,Guar seed,166454,70189
172597,Rajasthan,JODHPUR,2001,Whole Year ,Onion,5417,51189
172598,Rajasthan,JODHPUR,2001,Whole Year ,Sweet potato,25,30
172599,Rajasthan,JODHPUR,2002,Kharif     ,Bajra,45060,31626
172600,Rajasthan,JODHPUR,2002,Kharif     ,Castor seed,1792,1018
172601,Rajasthan,JODHPUR,2002,Kharif     ,Cotton(lint),8313,11641
172602,Rajasthan,JODHPUR,2002,Kharif     ,Groundnut,4843,6359
172603,Rajasthan,JODHPUR,2002,Kharif     ,Jowar,4263,1159
172604,Rajasthan,JODHPUR,2002,Kharif     ,Maize,9,8
172605,Rajasthan,JODHPUR,2002,Kharif     ,Moong(Green Gram),3650,349
172606,Rajasthan,JODHPUR,2002,Kharif     ,Moth,9682,237
172607,Rajasthan,JODHPUR,2002,Kharif     ,Other Kharif pulses,83,8
172608,Rajasthan,JODHPUR,2002,Kharif     ,Sesamum,2266,153
172609,Rajasthan,JODHPUR,2002,Rabi       ,Barley,718,1672
172610,Rajasthan,JODHPUR,2002,Rabi       ,Gram,174,132
172611,Rajasthan,JODHPUR,2002,Rabi       ,Peas & beans (Pulses),195,340
172612,Rajasthan,JODHPUR,2002,Rabi       ,Rapeseed &Mustard,30723,34005
172613,Rajasthan,JODHPUR,2002,Rabi       ,Wheat,40643,80102
172614,Rajasthan,JODHPUR,2002,Whole Year ,Citrus Fruit,113,0
172615,Rajasthan,JODHPUR,2002,Whole Year ,Coriander,920,552
172616,Rajasthan,JODHPUR,2002,Whole Year ,Dry chillies,7316,5329
172617,Rajasthan,JODHPUR,2002,Whole Year ,Garlic,4131,2120
172618,Rajasthan,JODHPUR,2002,Whole Year ,Guar seed,2415,1187
172619,Rajasthan,JODHPUR,2002,Whole Year ,Mango,3,0
172620,Rajasthan,JODHPUR,2002,Whole Year ,Onion,6239,58370
172621,Rajasthan,JODHPUR,2002,Whole Year ,Other Fresh Fruits,456,0
172622,Rajasthan,JODHPUR,2002,Whole Year ,Other Vegetables,2168,0
172623,Rajasthan,JODHPUR,2002,Whole Year ,Papaya,9,3
172624,Rajasthan,JODHPUR,2002,Whole Year ,Pome Fruit,3,0
172625,Rajasthan,JODHPUR,2002,Whole Year ,Sugarcane,1,42
172626,Rajasthan,JODHPUR,2002,Whole Year ,Sweet potato,1,1
172627,Rajasthan,JODHPUR,2002,Whole Year ,Tobacco,1,1
172628,Rajasthan,JODHPUR,2003,Kharif     ,Bajra,709268,826816
172629,Rajasthan,JODHPUR,2003,Kharif     ,Castor seed,4835,3799
172630,Rajasthan,JODHPUR,2003,Kharif     ,Cotton(lint),9440,21117
172631,Rajasthan,JODHPUR,2003,Kharif     ,Groundnut,6147,10088
172632,Rajasthan,JODHPUR,2003,Kharif     ,Jowar,33017,25035
172633,Rajasthan,JODHPUR,2003,Kharif     ,Maize,6,11
172634,Rajasthan,JODHPUR,2003,Kharif     ,Moong(Green Gram),91132,37581
172635,Rajasthan,JODHPUR,2003,Kharif     ,Moth,211053,58279
172636,Rajasthan,JODHPUR,2003,Kharif     ,Other Kharif pulses,66,36
172637,Rajasthan,JODHPUR,2003,Kharif     ,Sesamum,34708,14981
172638,Rajasthan,JODHPUR,2003,Rabi       ,Barley,218,490
172639,Rajasthan,JODHPUR,2003,Rabi       ,Gram,973,616
172640,Rajasthan,JODHPUR,2003,Rabi       ,Peas & beans (Pulses),102,82
172641,Rajasthan,JODHPUR,2003,Rabi       ,Rapeseed &Mustard,48964,58513
172642,Rajasthan,JODHPUR,2003,Rabi       ,Wheat,36836,93104
172643,Rajasthan,JODHPUR,2003,Whole Year ,Citrus Fruit,130,0
172644,Rajasthan,JODHPUR,2003,Whole Year ,Coriander,263,327
172645,Rajasthan,JODHPUR,2003,Whole Year ,Dry chillies,9639,7711
172646,Rajasthan,JODHPUR,2003,Whole Year ,Garlic,4862,2968
172647,Rajasthan,JODHPUR,2003,Whole Year ,Guar seed,153429,
172648,Rajasthan,JODHPUR,2003,Whole Year ,Mango,3,0
172649,Rajasthan,JODHPUR,2003,Whole Year ,Oilseeds total,2088,0
172650,Rajasthan,JODHPUR,2003,Whole Year ,Onion,7403,85603
172651,Rajasthan,JODHPUR,2003,Whole Year ,Other Fresh Fruits,358,0
172652,Rajasthan,JODHPUR,2003,Whole Year ,other oilseeds,27585,23952
172653,Rajasthan,JODHPUR,2003,Whole Year ,Other Vegetables,2680,0
